(1+0j),(1+0j),(1+0j),(1+0j)
(1+0j),(-4.371139e-08-1j),(-1+8.742278e-08j),(1.1924881e-08+1j)
(1+0j),(-1+8.742278e-08j),(1-1.7484555e-07j),(-1+2.3849761e-08j)
(1+0j),(1.1924881e-08+1j),(-1+2.3849761e-08j),(-3.577464e-08-1j)
