(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j),(1+0j)
(1+0j),(0.70710677-0.70710677j),(-4.371139e-08-1j),(-0.70710677-0.70710677j),(-1+8.742278e-08j),(-0.7071068+0.7071067j),(1.1924881e-08+1j),(0.7071067+0.7071069j)
(1+0j),(-4.371139e-08-1j),(-1+8.742278e-08j),(1.1924881e-08+1j),(1-1.7484555e-07j),(1.3907092e-07-1j),(-1+2.3849761e-08j),(-2.900667e-07+1j)
(1+0j),(-0.70710677-0.70710677j),(1.1924881e-08+1j),(0.70710677-0.70710677j),(-1+2.3849761e-08j),(0.7071068+0.70710677j),(-3.577464e-08-1j),(-0.7071074+0.7071061j)
(1+0j),(-1+8.742278e-08j),(1-1.7484555e-07j),(-1+2.3849761e-08j),(1-3.496911e-07j),(-1-2.7814184e-07j),(1-4.7699523e-08j),(-1-5.801334e-07j)
(1+0j),(-0.7071068+0.7071067j),(1.3907092e-07-1j),(0.7071068+0.70710677j),(-1-2.7814184e-07j),(0.70710653-0.70710707j),(5.9624405e-08+1j),(-0.7071066-0.70710695j)
(1+0j),(1.1924881e-08+1j),(-1+2.3849761e-08j),(-3.577464e-08-1j),(1-4.7699523e-08j),(5.9624405e-08+1j),(-1+7.154928e-08j),(1.8238744e-06-1j)
(1+0j),(0.7071067+0.7071069j),(-2.900667e-07+1j),(-0.7071074+0.7071061j),(-1-5.801334e-07j),(-0.7071066-0.70710695j),(1.8238744e-06-1j),(0.70710784-0.70710576j)
